sentence_id,volume,group_start,text_raw,text_norm,avg_logprob,no_speech_prob,t_start,t_end,media_file,src_file,source,flags
2414,3,2401,There aren't many tourists here. There aren't a lot of tourists here.,There aren't many tourists here. There aren't a lot of tourists here.,-0.1148,0.0155,186.569,188.948,transcript_media/en/ZS_F3_2414_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 03:06.57-03:08.95,
2415,3,2401,Do you know many people? Do you know a lot of people?,Do you know many people? Do you know a lot of people?,-0.0856,0.1412,201.187,202.991,transcript_media/en/ZS_F3_2415_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 03:21.19-03:22.99,
2416,3,2401,Monica's very busy with her job. She has little time for other things.,Monica's very busy with her job. She has little time for other things.,-0.1486,0.0046,214.277,215.728,transcript_media/en/ZS_F3_2416_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 03:34.28-03:35.73,
2417,3,2401,Kimiko has very few friends in London.,Kimiko has very few friends in London.,-0.2199,0.0118,231.093,235.273,transcript_media/en/ZS_F3_2417_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 03:51.09-03:55.27,
2418,3,2401,Let's get something to drink. We still have a little time before the train comes.,Let's get something to drink. We still have a little time before the train comes.,-0.0612,0.0129,247.206,249.619,transcript_media/en/ZS_F3_2418_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 04:07.21-04:09.62,
2419,3,2401,"He spoke little English, so it was difficult to communicate with him.","He spoke little English, so it was difficult to communicate with him.",-0.1442,0.0303,264.382,267.800,transcript_media/en/ZS_F3_2419_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 04:24.38-04:27.80,
2420,3,2401,We have only a little time left.,We have only a little time left.,-0.1400,0.0114,282.349,285.991,transcript_media/en/ZS_F3_2420_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 04:42.35-04:45.99,
2421,3,2401,Everybody was surprised that he won. Few people expected him to win.,Everybody was surprised that he won. Few people expected him to win.,-0.1058,0.0188,296.930,298.741,transcript_media/en/ZS_F3_2421_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 04:56.93-04:58.74,
2422,3,2401,I can't give you a decision yet. I need more time to think about it.,I can't give you a decision yet. I need more time to think about it.,-0.0636,0.0269,314.017,318.063,transcript_media/en/ZS_F3_2422_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 05:14.02-05:18.06,
2423,3,2401,It was a very boring place to live. There was little to do.,It was a very boring place to live. There was little to do.,-0.1444,0.0073,332.786,336.733,transcript_media/en/ZS_F3_2423_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 05:32.79-05:36.73,
2424,3,2401,I don't go out very often. I stay home most days.,I don't go out very often. I stay home most days.,-0.1139,0.0150,350.163,352.492,transcript_media/en/ZS_F3_2424_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 05:50.16-05:52.49,
2425,3,2401,Some people learn languages more easily than others.,Some people learn languages more easily than others.,-0.1878,0.0497,366.559,369.922,transcript_media/en/ZS_F3_2425_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 06:06.56-06:09.92,
2426,3,2401,Some of the people I work with are not very friendly.,Some of the people I work with are not very friendly.,-0.1710,0.0151,383.129,385.821,transcript_media/en/ZS_F3_2426_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 06:23.13-06:25.82,
2427,3,2401,Have you read any of these books?,Have you read any of these books?,-0.0898,0.0237,397.832,399.638,transcript_media/en/ZS_F3_2427_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 06:37.83-06:39.64,
2428,3,2401,"I was sick yesterday, so I spent most of the day in bed.","I was sick yesterday, so I spent most of the day in bed.",-0.0681,0.0306,410.227,411.642,transcript_media/en/ZS_F3_2428_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 06:50.23-06:51.64,
2429,3,2401,All the flowers in this garden are beautiful.,All the flowers in this garden are beautiful.,-0.1748,0.0166,425.476,428.662,transcript_media/en/ZS_F3_2429_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 07:05.48-07:08.66,
2430,3,2401,We're able to solve most of the problems we have.,We're able to solve most of the problems we have.,-0.1406,0.0577,440.157,441.908,transcript_media/en/ZS_F3_2430_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 07:20.16-07:21.91,
2431,3,2401,Do any of you want to go to a party tonight?,Do any of you want to go to a party tonight?,-0.0732,0.0618,454.640,457.511,transcript_media/en/ZS_F3_2431_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 07:34.64-07:37.51,
2432,3,2401,Half this money is mine and half of it is yours.,Half this money is mine and half of it is yours.,-0.1970,0.0139,468.862,471.140,transcript_media/en/ZS_F3_2432_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 07:48.86-07:51.14,
2433,3,2401,"When she got married, she kept it a secret. She didn't tell any of her friends.","When she got married, she kept it a secret. She didn't tell any of her friends.",-0.1138,0.0065,483.970,486.976,transcript_media/en/ZS_F3_2433_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 08:03.97-08:06.98,
2434,3,2401,Deepak and I have very different ideas. I don't agree with many of his opinions.,Deepak and I have very different ideas. I don't agree with many of his opinions.,-0.1014,0.0055,501.535,504.994,transcript_media/en/ZS_F3_2434_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 08:21.54-08:24.99,
2435,3,2401,Not all the tourists in the group were Spanish. Some of them were French.,Not all the tourists in the group were Spanish. Some of them were French.,-0.1570,0.0097,520.982,524.861,transcript_media/en/ZS_F3_2435_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 08:40.98-08:44.86,
2436,3,2401,"I watched most of the movie, but not all of it.","I watched most of the movie, but not all of it.",-0.0892,0.0090,539.628,543.389,transcript_media/en/ZS_F3_2436_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 08:59.63-09:03.39,
2437,3,2401,"I asked some people for directions, but none of them were able to help me.","I asked some people for directions, but none of them were able to help me.",-0.0577,0.0050,555.365,557.844,transcript_media/en/ZS_F3_2437_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 09:15.37-09:17.84,
2438,3,2401,Both restaurants are very good. Both of these restaurants are very good.,Both restaurants are very good. Both of these restaurants are very good.,-0.2519,0.0155,572.112,575.650,transcript_media/en/ZS_F3_2438_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 09:32.11-09:35.65,
2439,3,2401,Neither restaurant is expensive. Neither of the restaurants we went to was expensive.,Neither restaurant is expensive. Neither of the restaurants we went to was expensive.,-0.2172,0.0148,589.147,591.214,transcript_media/en/ZS_F3_2439_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 09:49.15-09:51.21,
2440,3,2401,We can go to either restaurant. I don't care.,We can go to either restaurant. I don't care.,-0.1674,0.0190,607.205,610.777,transcript_media/en/ZS_F3_2440_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 10:07.20-10:10.78,
2441,3,2401,I haven't been to either of those restaurants.,I haven't been to either of those restaurants.,-0.1988,0.0103,623.286,625.901,transcript_media/en/ZS_F3_2441_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 10:23.29-10:25.90,
2442,3,2401,"I asked two people to wait at the station, but neither of them knew.","I asked two people to wait at the station, but neither of them knew.",-0.0855,0.0229,637.388,639.280,transcript_media/en/ZS_F3_2442_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 10:37.39-10:39.28,
2443,3,2401,Both of us were very tired.,Both of us were very tired.,-0.1348,0.0104,652.998,656.416,transcript_media/en/ZS_F3_2443_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 10:53.00-10:56.42,
2444,3,2401,Neither of them want to have children.,Neither of them want to have children.,-0.1836,0.0282,667.222,669.054,transcript_media/en/ZS_F3_2444_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 11:07.22-11:09.05,
2445,3,2401,I couldn't decide which of the two shirts to buy. I liked both.,I couldn't decide which of the two shirts to buy. I liked both.,-0.1234,0.0161,679.965,681.681,transcript_media/en/ZS_F3_2445_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 11:19.96-11:21.68,
2446,3,2401,I was both tired and hungry when I got home.,I was both tired and hungry when I got home.,-0.1008,0.0268,696.269,699.940,transcript_media/en/ZS_F3_2446_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 11:36.27-11:39.94,
2447,3,2401,"She said she would contact me, but she neither wrote nor called.","She said she would contact me, but she neither wrote nor called.",-0.1273,0.0146,711.979,714.192,transcript_media/en/ZS_F3_2447_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 11:51.98-11:54.19,
2448,3,2401,Either you apologize or I'll never speak to you again.,Either you apologize or I'll never speak to you again.,-0.1040,0.0454,729.989,734.548,transcript_media/en/ZS_F3_2448_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 12:09.99-12:14.55,
2449,3,2401,You could stay at either of these hotels. You could stay at any of these hotels.,You could stay at either of these hotels. You could stay at any of these hotels.,-0.2566,0.0204,748.214,751.151,transcript_media/en/ZS_F3_2449_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 12:28.21-12:31.15,
2450,3,2401,We couldn't open the door because neither of us had our key.,We couldn't open the door because neither of us had our key.,-0.0925,0.0126,759.895,762.699,transcript_media/en/ZS_F3_2450_en.mp3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,F3-GMS-2401A 12:39.90-12:42.70,
2451,3,2451,All of us enjoyed the party.,All of us enjoyed the party.,-0.1343,0.0103,0.000,6.758,transcript_media/en/ZS_F3_2451_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 00:00.00-00:06.76,
2452,3,2451,I'll do all I can to help. I'll do everything I can to help.,I'll do all I can to help. I'll do everything I can to help.,-0.0654,0.0262,16.294,18.164,transcript_media/en/ZS_F3_2452_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 00:16.29-00:18.16,
2453,3,2451,He thinks he knows everything.,He thinks he knows everything.,-0.1922,0.0188,31.275,33.253,transcript_media/en/ZS_F3_2453_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 00:31.28-00:33.25,
2454,3,2451,Our summer vacation was such a disaster. Everything that could go wrong went wrong.,Our summer vacation was such a disaster. Everything that could go wrong went wrong.,-0.0587,0.0075,44.670,46.689,transcript_media/en/ZS_F3_2454_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 00:44.67-00:46.69,
2455,3,2451,All I've eaten today is a sandwich.,All I've eaten today is a sandwich.,-0.2336,0.0043,64.139,69.223,transcript_media/en/ZS_F3_2455_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 01:04.14-01:09.22,
2456,3,2451,Did you read the whole book?,Did you read the whole book?,-0.0932,0.0243,80.750,82.987,transcript_media/en/ZS_F3_2456_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 01:20.75-01:22.99,
2457,3,2451,Lakshmi has lived her whole life in India.,Lakshmi has lived her whole life in India.,-0.1330,0.0088,92.799,94.279,transcript_media/en/ZS_F3_2457_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 01:32.80-01:34.28,
2458,3,2451,I've spent all the money you gave me.,I've spent all the money you gave me.,-0.1031,0.0327,106.481,108.967,transcript_media/en/ZS_F3_2458_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 01:46.48-01:48.97,
2459,3,2451,"When we were on vacation, we went to the beach every day.","When we were on vacation, we went to the beach every day.",-0.0567,0.0095,120.225,122.294,transcript_media/en/ZS_F3_2459_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 02:00.22-02:02.29,
2460,3,2451,The bus service is very good. There's a bus every 10 minutes.,The bus service is very good. There's a bus every 10 minutes.,-0.0836,0.0086,134.416,136.454,transcript_media/en/ZS_F3_2460_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 02:14.42-02:16.45,
2461,3,2451,"We don't see each other very often, about every six months.","We don't see each other very often, about every six months.",-0.1412,0.0049,150.739,154.296,transcript_media/en/ZS_F3_2461_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 02:30.74-02:34.30,
2462,3,2451,We spent all day at the beach.,We spent all day at the beach.,-0.0486,0.0056,167.736,170.657,transcript_media/en/ZS_F3_2462_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 02:47.74-02:50.66,
2463,3,2451,He didn't say a word all night long.,He didn't say a word all night long.,-0.2018,0.0205,181.600,183.573,transcript_media/en/ZS_F3_2463_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 03:01.60-03:03.57,
2464,3,2451,I've been looking for you all morning long. Where have you been?,I've been looking for you all morning long. Where have you been?,-0.0763,0.0457,194.140,195.635,transcript_media/en/ZS_F3_2464_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 03:14.14-03:15.63,
2465,3,2451,They never go out. They're at home all the time.,They never go out. They're at home all the time.,-0.0725,0.0363,207.978,210.326,transcript_media/en/ZS_F3_2465_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 03:27.98-03:30.33,
2466,3,2451,"Every time I see you, you look different.","Every time I see you, you look different.",-0.1572,0.0172,223.343,226.711,transcript_media/en/ZS_F3_2466_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 03:43.34-03:46.71,
2467,3,2451,It was a terrible fire. The whole building got destroyed.,It was a terrible fire. The whole building got destroyed.,-0.1027,0.0045,238.395,240.850,transcript_media/en/ZS_F3_2467_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 03:58.40-04:00.85,
2468,3,2451,I've read every one of those books.,I've read every one of those books.,-0.1986,0.0087,255.207,259.210,transcript_media/en/ZS_F3_2468_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 04:15.21-04:19.21,
2469,3,2451,None of the rooms was the same. Each was different.,None of the rooms was the same. Each was different.,-0.1645,0.0211,270.028,271.722,transcript_media/en/ZS_F3_2469_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 04:30.03-04:31.72,
2470,3,2451,Read each of these sentences carefully.,Read each of these sentences carefully.,-0.1430,0.0047,284.992,288.219,transcript_media/en/ZS_F3_2470_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 04:44.99-04:48.22,
2471,3,2451,The students were each given a book.,The students were each given a book.,-0.1086,0.0132,299.500,301.448,transcript_media/en/ZS_F3_2471_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 04:59.50-05:01.45,
2472,3,2451,There's a train to the city every hour.,There's a train to the city every hour.,-0.1082,0.0070,312.676,315.041,transcript_media/en/ZS_F3_2472_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 05:12.68-05:15.04,
2473,3,2451,Seatbelts and cars save lives. Each driver should wear one.,Seatbelts and cars save lives. Each driver should wear one.,-0.1761,0.0145,326.713,329.212,transcript_media/en/ZS_F3_2473_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 05:26.71-05:29.21,
2474,3,2451,Write your answer to each question on a separate sheet of paper.,Write your answer to each question on a separate sheet of paper.,-0.1030,0.0125,345.629,350.598,transcript_media/en/ZS_F3_2474_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 05:45.63-05:50.60,
2475,3,2451,The woman who lives next door is a doctor.,The woman who lives next door is a doctor.,-0.1128,0.0267,364.055,367.407,transcript_media/en/ZS_F3_2475_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 06:04.06-06:07.41,
2476,3,2451,We know a lot of people who live in the country.,We know a lot of people who live in the country.,-0.1553,0.0226,378.935,381.109,transcript_media/en/ZS_F3_2476_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 06:18.93-06:21.11,
2477,3,2451,Anyone who wants to apply for the job must do so by Friday.,Anyone who wants to apply for the job must do so by Friday.,-0.0618,0.0086,392.495,394.576,transcript_media/en/ZS_F3_2477_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 06:32.50-06:34.58,
2478,3,2451,I don't like stories that have unhappy endings.,I don't like stories that have unhappy endings.,-0.0900,0.0077,409.150,412.990,transcript_media/en/ZS_F3_2478_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 06:49.15-06:52.99,
2479,3,2451,The printer that broke down is working again now.,The printer that broke down is working again now.,-0.1155,0.0042,425.041,427.299,transcript_media/en/ZS_F3_2479_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 07:05.04-07:07.30,
2480,3,2451,Everything that happened was my fault.,Everything that happened was my fault.,-0.0823,0.0114,439.709,442.247,transcript_media/en/ZS_F3_2480_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 07:19.71-07:22.25,
2481,3,2451,I've never spoken to the woman who lives next door.,I've never spoken to the woman who lives next door.,-0.0969,0.0129,453.577,455.769,transcript_media/en/ZS_F3_2481_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 07:33.58-07:35.77,
2482,3,2451,The building destroyed in the fire has now been rebuilt.,The building destroyed in the fire has now been rebuilt.,-0.1189,0.0107,468.176,470.824,transcript_media/en/ZS_F3_2482_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 07:48.18-07:50.82,
2483,3,2451,The shuttle that goes to the airport runs every half hour.,The shuttle that goes to the airport runs every half hour.,-0.1016,0.0074,484.481,488.042,transcript_media/en/ZS_F3_2483_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 08:04.48-08:08.04,
2484,3,2451,A mystery is something that cannot be explained.,A mystery is something that cannot be explained.,-0.1170,0.0086,500.957,503.562,transcript_media/en/ZS_F3_2484_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 08:20.96-08:23.56,
2485,3,2451,It seems that Earth is the only planet that can support life.,It seems that Earth is the only planet that can support life.,-0.0546,0.0093,516.315,518.763,transcript_media/en/ZS_F3_2485_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 08:36.31-08:38.76,
2486,3,2451,The driver who caused the accident was fined $500. The driver who caused the accident was fined 400 euros.,The driver who caused the accident was fined $500. The driver who caused the accident was fined 400 euros.,-0.2085,0.0174,532.988,536.186,transcript_media/en/ZS_F3_2486_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 08:52.99-08:56.19,
2487,3,2451,We live in a world that is changing all the time.,We live in a world that is changing all the time.,-0.1105,0.0275,554.330,557.362,transcript_media/en/ZS_F3_2487_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 09:14.33-09:17.36,
2488,3,2451,A woman lives next door. She's a doctor. The woman who lives next door is a doctor.,A woman lives next door. She's a doctor. The woman who lives next door is a doctor.,-0.1678,0.0358,570.232,573.608,transcript_media/en/ZS_F3_2488_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 09:30.23-09:33.61,
2489,3,2451,The woman next door is a doctor.,The woman next door is a doctor.,-0.1300,0.0172,582.486,585.603,transcript_media/en/ZS_F3_2489_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 09:42.49-09:45.60,
2490,3,2451,There was cheese in the refrigerator. Where is it? Where's the cheese that was in the refrigerator?,There was cheese in the refrigerator. Where is it? Where's the cheese that was in the refrigerator?,-0.1570,0.0246,596.234,598.502,transcript_media/en/ZS_F3_2490_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 09:56.23-09:58.50,
2491,3,2451,I wanted to see a woman. She was away on vacation. The woman whom I wanted to see was away on vacation.,I wanted to see a woman. She was away on vacation. The woman whom I wanted to see was away on vacation.,-0.1333,0.0064,610.016,612.225,transcript_media/en/ZS_F3_2491_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 10:10.02-10:12.23,
2492,3,2451,The woman I wanted to see was away on vacation.,The woman I wanted to see was away on vacation.,-0.1837,0.0076,627.218,629.751,transcript_media/en/ZS_F3_2492_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 10:27.22-10:29.75,
2493,3,2451,Have you found the keys that you lost? Have you found the keys you lost?,Have you found the keys that you lost? Have you found the keys you lost?,-0.1332,0.0295,640.548,643.138,transcript_media/en/ZS_F3_2493_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 10:40.55-10:43.14,
2494,3,2451,The dress that Juliana bought doesn't fit her very well. The dress that she bought doesn't fit her very well.,The dress that Juliana bought doesn't fit her very well. The dress that she bought doesn't fit her very well.,-0.1540,0.0099,652.791,655.310,transcript_media/en/ZS_F3_2494_en.mp3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,F3-GMS-2451A 10:52.79-10:55.31,
